MCS	Id	Type	Volume	SurfaceArea	X_Location	Y_Location	VEGF165	VEGF121	TotalVEGF	CXCL10	CCL2	Growing	Arrested	Quiescent	Apoptotic	Total Cell Number
0	360	1	35	28.538549012464387	116.16607512620207	153.0712049671654	0.04969998076558113	0.0016020956682041287	0.05130207643378526	0.0	0.0018685233080759645	0	0	1	0	360
0	361	1	31	27.297742533661587	123.36518285419614	153.09950907808738	0.049699995666742325	0.0016020956682041287	0.051302091334946454	0.0	0.0018685233080759645	0	0	1	0	361
0	362	1	32	27.297742533661587	131.12804092785527	152.9681737149077	0.05473831668496132	0.0041014663875103	0.05883978307247162	0.0028716744855046272	0.0	0	0	1	0	362
0	363	1	31	26.056936054858788	138.16480206507785	153.27962614759102	0.04971862584352493	0.001228089677169919	0.05094671552069485	0.0	0.0013878794852644205	0	0	1	0	363
0	366	1	31	27.297742533661587	160.85955282253548	152.91939200858369	0.05472042039036751	0.004169992636889219	0.05889041302725673	0.0028433739207684994	0.0	0	0	1	0	366
0	368	1	32	28.538549012464387	175.6952892582917	153.3462319389179	0.049726247787475586	0.0011317740427330136	0.0508580218302086	0.0	0.0012299766531214118	0	0	1	0	368
0	369	1	31	26.056936054858788	183.17905968519392	153.06948956650342	0.049738600850105286	0.0	0.049738600850105286	0.0	0.00336917070671916	0	0	1	0	369
0	372	1	33	29.779355491267186	205.43807268359987	152.985798806936	0.049740780144929886	0.0024212587159126997	0.052162038860842586	7.810559327481315e-05	0.001842488069087267	0	0	1	0	372
0	373	1	33	27.297742533661587	212.92521177728497	153.0703992486726	0.049700941890478134	0.0015636043390259147	0.05126454622950405	0.0	0.0018225968815386295	0	0	1	0	373
0	374	1	34	28.538549012464387	220.32070039242208	153.08449932229541	0.049700506031513214	0.0015478582354262471	0.05124836426693946	0.0	0.001842488069087267	0	0	1	0	374
0	376	1	34	27.297742533661587	49.07572095206071	160.6661918508625	0.05570406839251518	0.004140832927078009	0.05984490131959319	0.004736395552754402	0.00568367587402463	0	0	1	0	376
0	378	1	33	28.538549012464387	64.04253439457179	160.599838563226	0.04969841241836548	0.0017998004332184792	0.05149821285158396	0.0	0.0019497008761391044	0	0	1	0	378
0	385	1	32	28.538549012464387	116.16565967760424	160.5002567932653	0.049697935581207275	0.0018190460978075862	0.05151698167901486	0.0	0.001972663914784789	0	0	1	0	385
0	386	1	34	27.297742533661587	123.27777309987815	160.39248453936187	0.05577655881643295	0.004547614138573408	0.06032417295500636	0.0049316599033772945	0.005917992442846298	0	0	1	0	386
